car_model,car_brand,car_full_name,registration_year,km_to_date,sale_price,fuel_type,transmission_type,sale_picture_link
c4,citroen,citroen c4 1.2 puretech feel pack,2022,28513,22500,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijbjnndtmmc2ngh0otmtu1revlrmufqifq.0bg2egrg2zi-ku1cizedmeg_pdujptptnqoapidqfzm/image;s=320x240
a4,audi,audi a4 avant 2.0 tdi business line s-line,2015,84019,24750,diesel,manual,none
a3,audi,audi a3 sportback 1.6 tdi dpf s line sport pack,2010,290000,11500,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imd6cwtnynrydnlubtetu1revlrmufqifq.d2pp9v29msssjz4e9ucsvnlgo9h02li93pslua7gnua/image;s=320x240
c4,citroen,citroen c4 picasso 1.6 bluehdi intensive eat6 j17,2015,189633,12900,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imjjmnm1ogdhc3h1otitu1revlrmufqifq.5h-vdymjdvwkfvq6zxs0l7jegqv1k9l30egmvhbm4w8/image;s=320x240
c4,citroen,citroen c4 cactus pure tech 110 stop&start shine,2018,69500,16750,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijjyczz4axeymtjxoc1tverwvexqvcj9.ytoo3tk_wgsrplo347fwa3wawe2livkiwwolyjkacli/image;s=320x240
c3,citroen,citroen c3 picasso 1.6 hdi airdream,2014,199000,9990,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijbrdjuwdgdvbw1obtmtu1revlrmufqifq.9w3gpmquopi400blwe7z0qrrlczubhva8fg2ik8jpvi/image;s=320x240
a4,audi,audi a4 avant 2.0 tdi,2005,2850000,5950,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imezcxa0cwg0cgl4njmtu1revlrmufqifq.wcc-17a-ganj-hrx39rccloe72pd8jxajlfig5hmzt4/image;s=320x240
c3,citroen,citroen c3 1.2 puretech feel,2018,125000,12850,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imk1zhlzd2ryy2dxoc1tverwvexqvcj9.e86arjbwsvl8_p7t799kcx4syylmvbco9runwz8j0ha/image;s=320x240
c3,citroen,citroen c3 aircross 1.2 puretech c-series,2022,9905,18740,gasolina,manual,none
a6,audi,audi a6 2.0 tdi s-line multitronic,2014,419000,14900,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ija3ngr3mjjqznjibtmtu1revlrmufqifq.wwrdrzpsfybu7iz0h1trnfkoxpu0u4v8jdbeju3qcdy/image;s=320x240
a3,audi,audi a3 limousine 1.6 tdi s line sport pack,2014,245000,15750,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imixmwpyntrtcdf6mjetu1revlrmufqifq.yzqk0g5diqq5n22ejawwcipjubp5rllsrma4gyjodcg/image;s=320x240
tt,audi,audi tts roadster tfsi quattro s tronic,2020,20500,53530,gasolina,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imx1bwptnmlsbmjhdjitu1revlrmufqifq.nbviczfpl_jg0e44_7woomrgwrvhp3ynwliins2o6x0/image;s=320x240
c3,citroen,citroen c3 1.2 puretech feel,2017,117000,13990,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inq3empinzk0y2f1os1tverwvexqvcj9.bje5yaogi94bhalhzwvywxe5efge_mx-incayreqsic/image;s=320x240
c3,citroen,citroen c3 aircross 1.2 puretech c-series eat6,2022,64969,21000,gasolina,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijlpn2s5oglvy3v0nzitu1revlrmufqifq.lsgzv9-cx_ktwzsjo2denr3yzzshaw27rv4jxytv5sw/image;s=320x240
c1,citroen,citroen c1 1.4 hdi sx,2007,107739,7650,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijdxbtexdhz6dnzlndetu1revlrmufqifq.1ytp25pxvyniarulas5myignj3van7-17gwayjysbe4/image;s=320x240
c4,citroen,citroen e-c4 x feel pack,2023,6,37450,electrico,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imc0nwr6dghjmjr5zi1tverwvexqvcj9.72tlufeti1xdpba9ifhz-jmu8jhwqbtuyhp9fccqx6q/image;s=320x240
a4,audi,audi a4 avant,2008,304050,11900,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijb1cwrqzwjxowi2bzmtu1revlrmufqifq.tsrqyqktcg8dxbanmuaaz7om5m6ucj1cblrrbxger6y/image;s=320x240
c4,citroen,citroen c4 1.2 puretech feel pack,2022,26771,22450,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6invyymtkzni2etjjajitu1revlrmufqifq.pbnozc_np-g-z8wxajbt0lnoan1by_wzevdpcz1sbeo/image;s=320x240
c4,citroen,citroen c4 coupe 1.4 16v vtr,2004,221000,4900,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inzuczblcmw5cgpuodmtu1revlrmufqifq.knydbaxeji54hkjgmf0mawo8p95r8wd2ez-uvoevi_c/image;s=320x240
c1,citroen,citroen c1 1.0 x airdream,2011,145792,6950,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imu1odf3ntq5nndmatmtu1revlrmufqifq.duhrzsyui6cwvur6emjo3o1e-ikvrytpsnb9fumkwa0/image;s=320x240
c3,citroen,citroen c3 1.4 hdi exclusive,2015,145000,9450,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inppaw41zxexoxv3bzmtu1revlrmufqifq.iyvxafzgui_nksw5kt-3ecqqc3lopcurp-6mvpsf734/image;s=320x240
r8,audi,audi r8 coupe 5.2 fsi quattro r tronic,2013,44000,129990,gasolina,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imhrbmj5cgpwnxzmec1tverwvexqvcj9.iu4q-poyfc5oajhs55mxzxee-_bskiwxlhhmwhe0bdk/image;s=320x240
tt,audi,audi s3 2.0 tfsi quattro,2007,134000,20990,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imfvbdewnzjrnha4otitu1revlrmufqifq.q2xwxnkg3wf1lfiob2eho6b-hpruwfylshajzi7xo8u/image;s=320x240
a1,audi,audi a1 sportback 25 tfsi advanced,2019,119438,18999,gasolina,manual,none
c4,citroen,citroen c4 cactus 1.6 bluehdi shine,2017,126000,14990,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inh6nghmbmnxdnn2ctetu1revlrmufqifq.y6cp-gisuydipznfwcgodmlaf6rsxlcrkaoxzbz2nxa/image;s=320x240
a3,audi,audi a3 sportback 30 tfsi sport,2019,53000,20999,gasolina,manual,none
a3,audi,audi a3 sportback 1.6 tdi advance s tronic,2015,101811,17490,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijl6yxrkemnlowi4etetu1revlrmufqifq.oxylxqjh4eyqhp2udcoqcrteehoppp1znhavxgusypc/image;s=320x240
a5,audi,audi a5 sportback 3.0 tdi quattro s-line tiptronic,2018,112000,36290,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijizddjvynhsadvimtitu1revlrmufqifq.xr95_njfdrbvfissufosfdtr_i6u-ofos1ptth6m148/image;s=320x240
c1,citroen,citroen c1 1.4 hdi sx airdream,2009,142000,6400,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imjmexlxb2zzehdrbzitu1revlrmufqifq._wpr5lmajps8du-jb1xvm1jcux2dg-9zij7n-guofoe/image;s=320x240
c5,citroen,citroen c5 2.0 hdi exclusive auto-a.,2008,243000,9000,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6im96ewjqcjdnnwf4es1tverwvexqvcj9.7b5yrn7prof9ppls2dx3gylo6-ohfq37xz_hv7un1ie/image;s=320x240
e-tron,audi,audi q4 e-tron 40 82 kwh,2021,15232,56000,electrico,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inzybth6ahh3nzzkdi1tverwvexqvcj9.aywp2bin-xx7-6atmue_mylwgapyej6nwc_frt83lzs/image;s=320x240
c3,citroen,citroen c3 1.5 bluehdi feel pack,2022,25387,17400,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6iny2mwr5y2lpz3jvytetu1revlrmufqifq.gbz7tty5lqnvt14ov1ptz4cyngabv27mtjhfs06kq14/image;s=320x240
c3,citroen,citroen c3 aircross 1.2 puretech c-series,2023,8063,20780,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6impudxjrnzviehdsmjitu1revlrmufqifq.zj9jyysfonaip4bykhlrg2w_4lfddrhqf6uzwbga_w0/image;s=320x240
c3,citroen,citroen c3 1.2 puretech c-series,2021,36613,16900,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inpjnw5lexnldmhsyjetu1revlrmufqifq.i46jwc0x1c4kpmilqfim5n6jwn2vfjwk8p0cjeztd0e/image;s=320x240
c4,citroen,citroen c4 cactus 1.5 bluehdi shine,2019,116917,17970,diesel,manual,none
c4,citroen,citroen c4 grand picasso 1.6 bluehdi intensive eat6 j17,2017,175000,16500,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inzrm2pzbxzyewtuyjetu1revlrmufqifq.rvhykap7jmbbzakav5lvd91ppitahce1co5ibosa25i/image;s=320x240
q7,audi,audi q7,2010,115000,27000,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijn6bwf2edjjzw4zbi1tverwvexqvcj9.sqre9pdmizjarqprsz9lmf28tt1sxl7q_iurkhpkawc/image;s=320x240
tt,audi,audi tt roadster 2.0 tfsi,2008,76000,18750,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6innrcwvqmm01b3c0ddmtu1revlrmufqifq.lk5t7x2aklkqmbbby8ssbk90y0tyfywplciydmg2bxc/image;s=320x240
c4,citroen,citroen c4 grand picasso 1.6 hdi business cmp6,2008,195000,7850,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijntzxjhdwvkzwkxmy1tverwvexqvcj9.qwhuusdjsfbrqnor2mue0zppgg6pefraocvfboal4bg/image;s=320x240
c4,citroen,citroen c4 spacetourer 1.2 puretech feel,2018,42570,23750,gasolina,manual,none
a4,audi,audi a4 avant 2.0 tdi,2005,262000,9950,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imnuzwxkmzm4dhayyy1tverwvexqvcj9.95secwlo3a_v4_jj2g7tbsh30rexc6yugiy9ntuuh50/image;s=320x240
c3,citroen,citroen c3 1.6 bluehdi feel,2017,134000,12500,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imz4ymkzdwtwewh0ajitu1revlrmufqifq.nrgdwqaopcja6hbwzyw2klujy91epx33ge_7uvzhl80/image;s=320x240
c3,citroen,citroen c3 1.2 puretech shine,2022,11726,16880,gasolina,manual,none
a4,audi,audi a4 avant 2.0 tdi s-line,2015,175000,24990,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imflz2dvmhpjew4yajitu1revlrmufqifq.uw0tcogztqipasoketg_imihegpndoh-ird0yio127g/image;s=320x240
c4,citroen,citroen c4,2022,20100,23490,gasolina,manual,none
c3,citroen,citroen c3 1.2 puretech c-series,2022,39000,16599,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imtsegflcg1kc3z5ay1tverwvexqvcj9.8_gvcqqhskgmbbfrgkqy896p-a_se6ngamp89xqnode/image;s=320x240
tt,audi,audi rs3 sportback 2.5 tfsi quattro s tronic,2016,173000,39950,gasolina,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijzvadf1ag4zawpjes1tverwvexqvcj9.hzphiurfulvgdbwwtwbulnmx2etmdk6rgutzclryu3i/image;s=320x240
c3,citroen,citroen c3 1.2 puretech c-series,2021,41964,16990,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijfrejc0dw5oz25tadmtu1revlrmufqifq.ssbrgmamdo7lwvttgiupjvzo8wrrqk-zq8lej9akoqo/image;s=320x240
a3,audi,audi a3 sportback 30 tfsi advanced,2021,51157,26690,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imdvntjoag5pajrhnzmtu1revlrmufqifq.hwv3oae0qs7xw2dzzb7i51azt-_izvzzbahrzd5fr7u/image;s=320x240
a3,audi,audi a3 sportback e-tron 1.4 tfsi s-line s tronic,2018,93683,28900,hibrido,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imdnaw1py3iwcw82atetu1revlrmufqifq.ersrj7frlddvh5nmrcco95ehm2ymj8l2n8qmhxfow5k/image;s=320x240
a6,audi,audi a6 2.0 tdi s-line s tronic,2016,99369,31990,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijd4ndfra3byztc2atmtu1revlrmufqifq.i0uzeg_ueoxpx-qic8aa4rzebmtrewjybrtjlfnx0xa/image;s=320x240
c4,citroen,citroen c4 spacetourer 1.6 bluehdi feel business eat6,2018,62457,26900,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6iml6ngfrnxo5mg10ddmtu1revlrmufqifq.vxeszbskyzxzdcld0avadld_st8zuar8y3r1iztwnqo/image;s=320x240
r8,audi,audi r8 spyder 5.2 fsi v10 quattro r-tronic,2012,88120,125000,gasolina,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6invyenvhm3nwewl4bzitu1revlrmufqifq.ddwjvamchsub-gq3wb6x2rovacgn-2c7xxarzulvgjo/image;s=320x240
c4,citroen,citroen c4 cactus 1.2 puretech shine pack,2018,152000,13500,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijliadhuodb2mw15cjitu1revlrmufqifq.h4o3jn0xi7j--zpjkv3kka5xqvtwqrlnpnygpesq2as/image;s=320x240
a4,audi,audi a4 avant 35 tdi s tronic,2020,29000,34990,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imfjyxdtmhrhnmvrztetu1revlrmufqifq.ocn7rxw-fvflji82zmuhlxwdgpuhdssh_wfp5ge2ml0/image;s=320x240
c4,citroen,citroen c4 cactus 1.5 bluehdi shine pack,2020,61941,19490,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inqwbgdzyjdhz2hxatitu1revlrmufqifq.2d5xjn0yfdp4ezrt5ta5a1oi9uqg5btllguzli7npxi/image;s=320x240
a3,audi,audi a3 cabrio 1.2 tfsi attraction,2011,123242,14890,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijvsnwx5ohlonnpimjmtu1revlrmufqifq.dg2h30aby-4-wf_idoxqabqsqa8kddmmo2rtxqkwdw4/image;s=320x240
a3,audi,audi a3 sportback 2.0 tdi s line sport pack,2014,175326,17995,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijlxdhnrcxfiawnvyjitu1revlrmufqifq.bqnwuek5mo41jqh8jor_kweceybcen3fvienponkea4/image;s=320x240
a6,audi,audi a6 2.0 tdi s-line s tronic,2016,65100,32000,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imv6bxhzz29ia2fkmdetu1revlrmufqifq.yjzbwu38km1rlj4pyjv1xl7cwm_ltzopmg2si4rogi4/image;s=320x240
c5,citroen,citroen c5 aircross 1.6 hybrid shine e-eat8,2021,6200,37900,hibrido,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6infty2poenu5bdjxzy1tverwvexqvcj9.3arxufcoglh7smqrlsngih6h2xpgklho9isvtkivb2i/image;s=320x240
a6,audi,audi a6 avant 40 tdi design s tronic,2019,90600,36990,diesel,automatica,none
a1,audi,audi a1 sportback 1.0 tfsi,2016,118860,14990,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijv6mhnuzwrpy2k0aditu1revlrmufqifq.vo4dqs3mbmlly9vzlfsqjvjlkxv0j5e44lf7-v-cyhm/image;s=320x240
a1,audi,audi a1 sportback 1.0 tfsi sport,2016,98457,14900,gasolina,manual,none
berlingo,citroen,citroen berlingo 1.6 bluehdi feel,2016,161212,15990,diesel,manual,none
q7,audi,audi q7 3.0 tdi tiptronic,2007,255000,16950,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inixmhq3otuwdnf3dy1tverwvexqvcj9.3l4w85t3_parklthlxdvhdux0glriqppzcek8u387xy/image;s=320x240
a4,audi,audi a4 35 tdi s line s tronic,2020,150000,36900,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inp1awrhamtpa2n0ajmtu1revlrmufqifq.cdumhemba3aruzyibplmfafww71aip3c08qzse40mgk/image;s=320x240
a5,audi,audi a5 2.0 tdi s-line s tronic,2017,34246,33750,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijf6anbia2hvotyyyjitu1revlrmufqifq.n6cij6cvsg86a48siygqedyb2rgfy16hapvxorfvpsk/image;s=320x240
q8,audi,audi q8 3.0 tdi 50 quattro tiptronic,2019,118618,79900,diesel,automatica,none
a3,audi,audi a3 2.0 tdi sport,2004,313000,6950,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imw5anvkdtj2owvmnditu1revlrmufqifq.408xkuczfmepfwu7jpd1mwwtwflvbxn7mekqzjevfrq/image;s=320x240
tt,audi,audi s3 sportback 2.0 tfsi quattro s tronic,2013,135000,32000,gasolina,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijnxz3j2dhe0mgdxyy1tverwvexqvcj9.b3xpxxplfjvq57ewxwsanyjkdl3pmau_u4rq5bkpzti/image;s=320x240
a3,audi,audi a3 sportback 1.6 tdi attraction business line,2012,217000,10499,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ini2b3b0agi1edhwejetu1revlrmufqifq.u7zy2cbc8kj5i9rjpcwz_aah8b_ju7gw2zlfijj-bhi/image;s=320x240
c4,citroen,citroen c4 spacetourer bluehdi 130 stop&start selection,2019,167900,19990,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imtzywo1y2jjohk3zzitu1revlrmufqifq.eyutudlzkxekiztiwhycbxaa5mnojgmdongtoburvly/image;s=320x240
q5,audi,audi q5 2.0 tdi,2013,124373,18000,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ims3njdjb3izmtboyi1tverwvexqvcj9.lurq1xiyrvqu9_hgdowrg2zwu4_bfrppktbwhm3ic0i/image;s=320x240
c4,citroen,citroen c4 1.2 puretech feel,2023,2100,23900,gasolina,manual,none
c5,citroen,citroen c5 aircross 1.5 bluehdi c-series,2022,994,33900,diesel,manual,none
c3,citroen,citroen c3 1.2 puretech c-series,2023,1893,18900,gasolina,manual,none
c3,citroen,citroen c3 aircross 1.2 puretech shine eat6,2023,1991,24900,gasolina,automatica,none
a4,audi,audi a4 avant 2.0 tdi business line,2017,40157,24900,diesel,manual,none
e-tron,audi,audi q4 sportback e-tron,2022,10266,64900,electrico,automatica,none
a4,audi,audi a4 2.0 tdi s-line,2006,350595,6800,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6indhdwhjz25pmdlwztmtu1revlrmufqifq.pjir4j3nmxovx1w5akrisx1onaarz2hht1alhpcdb2e/image;s=320x240
c4,citroen,citroen c4 cactus 1.2 puretech feel,2015,111250,12250,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijy1aw9ryth5dxd5mtmtu1revlrmufqifq.rljud8wgie8mlbdvngbqsdh5zaar_ui-oatihho8zpe/image;s=320x240
a4,audi,audi a4 1.9 tdi m6 exclusive,2003,141000,7500,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijz1d29qy3liaw1zyzmtu1revlrmufqifq.mzxc5_g0vz_jwl33r2pr-eg0anl9tj3jy-dqoq06tf8/image;s=320x240
c4,citroen,citroen c4 spacetourer 1.5 bluehdi feel eat8,2019,127892,24750,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inu0d3dly2picxp4zjmtu1revlrmufqifq.kglnybldjybuwhkiiapct7zbowuxcfsxw003xwqbl5o/image;s=320x240
a5,audi,audi a5 sportback 2.0 tdi multitronic s-line,2016,197000,23500,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6iji2mmzrm2j4oha2ndetu1revlrmufqifq.n7cqbvq_1l90heh0co5plz3cbhrpm6evdaust84si0k/image;s=320x240
a3,audi,audi a3 sportback 1.6 tdi attraction ultra,2015,80553,19490,diesel,manual,none
a4,audi,audi a4 avant 2.0 tdi business line s-line,2015,188000,18500,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6im03ytlxywtlyxr1nzetu1revlrmufqifq.gdeopiz9vss3nqxsjuocnd7veouknpwhcjomt61fll4/image;s=320x240
q2,audi,audi q2 1.0 tfsi design,2021,69000,24999,gasolina,manual,none
a3,audi,audi a3 sportback e-tron 1.4 tfsi design s tronic,2021,50000,32999,hibrido,automatica,none
a7,audi,audi a7 sportback 40 tdi s tronic,2019,117000,62500,diesel,automatica,none
q5,audi,audi q5 2.0 tdi quattro stronic,2010,355000,12000,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijr2mwdnm2hlyzltotetu1revlrmufqifq.gz-8vvdmcamz7snwtg_g8xvdj2o5pqpioxofgxaslra/image;s=320x240
tt,audi,audi s5 sportback 3.0 tfsi quattro s tronic exclusive,2013,110000,35850,gasolina,automatica,none
c4,citroen,citroen c4 cactus 1.6 bluehdi shine,2020,31228,19290,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ing0a2dsnm82cwt2nzetu1revlrmufqifq.u9gi-qg2dyw93twm9crhhy-7_meeex5ub8fsvwgnchy/image;s=320x240
a4,audi,audi a4 avant 1.9 tdi m6 exclusive,2002,300000,5250,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ije0a3e0mhdky2dimjmtu1revlrmufqifq.9owexq1ahlzilk9mn4idjrzy9-wuw1wd5r47r-demki/image;s=320x240
q2,audi,audi q2 1.6 tdi,2018,138000,21990,diesel,manual,none
ds3,citroen,citroen ds3 1.4 hdi chic 95g,2015,76512,12990,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6invnympiexbja2m3bjetu1revlrmufqifq.b6gdcnijbicrlrtkpsvkwufgfriqudztbaqw8ko-y30/image;s=320x240
a3,audi,audi a3 cabrio 2.0 tdi s-line,2017,105000,31250,diesel,manual,none
a3,audi,audi a3 sportback 30 tdi sport,2019,126000,20990,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imwwnxgwdmfwand3zjitu1revlrmufqifq.zimdclv9dwqgtm7jr1ibo6cckyhpu8yx1netqnwygz0/image;s=320x240
berlingo,citroen,citroen berlingo,2014,255600,8000,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imhomjv4awo4dmm4bzmtu1revlrmufqifq.jjer75g_9esclegmjcb1qsr6sjpizfdixc20twkhkrm/image;s=320x240
a4,audi,audi a4 2.0 tdi advance multitronic,2011,268000,13445,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijl0agtvew9paje4editu1revlrmufqifq.6yxv2-oxvnmsphttxuept6tbh6zwtilpd0jyrttjcvs/image;s=320x240
r8,audi,audi r8 coupe 4.2 fsi quattro r tronic,2008,115000,74900,gasolina,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imuwzxowbdnza3vhnjmtu1revlrmufqifq.p_iomd74e9kuhjr1vuwc0pfoc3fxbhltgamde_70y18/image;s=320x240
q5,audi,audi q5 2.0 tdi quattro design s-tronic,2018,150000,39500,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imf2dwxxmguzcdlvbzmtu1revlrmufqifq.in4vfhyts4npcjox5vvmkktkzghqc7h_mdtpnw-c5f4/image;s=320x240
a6,audi,audi a6 avant 2.0 tdi s-line s tronic,2018,99000,35000,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imn2dmdzznr0ohg3ntitu1revlrmufqifq.xf9zcywarlksyz9znobaipsxsbtn5cv0oj5m1ohsfp0/image;s=320x240
a4,audi,audi a4 avant 2.0 tdi s tronic,2018,115000,23500,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imm1zgdwenviaznoyzmtu1revlrmufqifq.vqcwvkbeffg2tuexv47gx8i6hv2on7az3vdxazc45ec/image;s=320x240
e-tron,audi,audi e-tron 55 quattro advanced,2019,165000,39500,electrico,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inv2anuwzm0zmdd1zjmtu1revlrmufqifq.sjw1h88izrmlzvjfdi2e6ckrx5zlmuoxavtpaxtaisc/image;s=320x240
a3,audi,audi a3 sportback 1.6 tdi s-line,2012,307000,11750,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inkwm2dxbhc5dxnnntetu1revlrmufqifq.ijdyzjaj1bcc6f-bxqcswcdqncnfxa05quab6nez46m/image;s=320x240
a3,audi,audi a3 sportback e-tron 1.4 tfsi sport s tronic,2020,57000,32500,hibrido,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6im9zd3vieg1xz25sbdmtu1revlrmufqifq.s_bt-eraonhq7tnglqmxyaf7j3pbpj1wf5afgfb_gw4/image;s=320x240
c4,citroen,citroen c4 picasso bluehdi 120 business class,2018,190000,14999,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6iml0nxdomddvm21kyy1tverwvexqvcj9.ie_bxk1knrivcs4rpqo7oawdyqomeo7blep8p_jsi7a/image;s=320x240
c3,citroen,citroen c3 1.2 puretech feel,2017,112778,12500,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imh3mmdla2xmbxb3odmtu1revlrmufqifq.e7w5wzelvumwdl7ndfuea3bsi7lsksq5b46haxibz1a/image;s=320x240
,citroen,citroen spacetourer 1.5 bluehdi m business,2021,70500,40990,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imv5bnricw82ewlkbjmtu1revlrmufqifq.q7wykhvzth93kkiccn7tsl-qydbriv_aqfuoxuaicns/image;s=320x240
,citroen,citroen spacetourer 1.5 bluehdi m business,2021,76976,40990,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6impscxhxdgpudxgzei1tverwvexqvcj9.griiqtgmb7ezchpj7zbm4qyvpq0ctpa1vvxbzed-85a/image;s=320x240
berlingo,citroen,citroen e-berlingo m shine,2021,5384,29990,electrico,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inplaxrpyjzjzg11cjitu1revlrmufqifq.mf64g2pycyshzxsh16vgsnakjvv5wfkcyndegyffjsu/image;s=320x240
c4,citroen,citroen c4 cactus 1.5 bluehdi shine,2020,33250,19140,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imu4mmh3zmfnm25hdtmtu1revlrmufqifq.xi-oo01wp3pcfpmfoogcdziombovhk-dlrr7gmb0age/image;s=320x240
c4,citroen,citroen c4 1.2 puretech feel pack,2022,22833,22490,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijbjzwtidhc5mnrzbditu1revlrmufqifq.jjiz26bqkbt49mtuvz5q8ia3elvxsjvyglnhju3vvas/image;s=320x240
